year,year_approval_count,drug_name,active_ingredient,approval_date,approved_use,drug_link,press_release,drug_trials_snapshot
2023,52,Ogsiveo,nirogacestat,2023-11-27,"To treat adults with progressing desmoid tumors who require systemic treatment
Drug Trials Snapshot",https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/217677s000lbl.pdf,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-ogsiveo
2023,53,Fabhalta,iptacopan,2023-12-05,"To treat paroxysmal nocturnal hemoglobinuria
Drug Trials Snapshot",https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/218276s000lbl.pdf,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshot-fabhlata
2023,54,Filsuvez,birch triterpenes,2023-12-18,"To treat wounds associated with dystrophic and junctional epidermolysis bullosa
Drug Trials Snapshot",https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/215064s000lbl.pdf,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-filsuvez
2023,55,Wainua,eplontersen,2023-12-21,"To treat polyneuropathy of hereditary transthyretin-mediated amyloidosis
Drug Trials Snapshot",https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/217388s000lbl.pdf,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-wainua
2024,1,Zelsuvmi,berdazimer,2024-01-05,"To treat molluscum contagiosum
Drug Trials Snapshot",https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/217424s000lbl.pdf,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-zelsuvmi
2024,2,Exblifep,"cefepime, enmetazobactam",2024-02-22,"To treat complicated urinary tract infections
Drug Trials Snapshot",https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/216165s000lbl.pdf,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-exblifep
2024,3,Letybo,letibotulinumtoxinA-wlbg,2024-02-29,"To temporarily improve the appearance of moderate-to-severe glabellar lines
Drug Trials Snapshot",https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/761225s000lbl.pdf,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-letybo
2024,4,Tevimbra,tislelizumab-jsgr,2024-03-13,"To treat unresectable or metastatic esophageal squamous cell carcinoma
Drug Trials Snapshot",https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/761232Orig1s000lbl.pdf,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-tevimbra
2024,5,Rezdiffra,resmetirom,2024-03-14,"To treat noncirrhotic non-alcoholic steatohepatitis with moderate to advanced liver scarring
Press Release",https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/217785s000lbl.pdf,https://www.fda.gov/news-events/press-announcements/fda-approves-first-treatment-patients-liver-scarring-due-fatty-liver-disease,
2024,6,Tryvio,aprocitentan,2024-03-19,"To treat hypertension
Drug Trials Snapshot",https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/217686s000lbl.pdf,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-tryvio
2024,7,Duvyzat,givinostat,2024-03-21,"To treat Duchenne muscular dystrophy in individuals aged 6 years and older
Press Release
Drug Trials Snapshot",https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/217865Orig1s000lbl.pdf,https://www.fda.gov/news-events/press-announcements/fda-approves-nonsteroidal-treatment-duchenne-muscular-dystrophy,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-duvyzat
2024,8,Winrevair,sotatercept-csrk,2024-03-26,"To treat pulmonary arterial hypertension
Drug Trials Snapshot",https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/761363s000lbl.pdf,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-winrevair
2024,9,Vafseo,vadadustat,2024-03-27,To treat anemia due to chronic kidney disease,https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/215192s000lbl.pdf,,
2024,10,Voydeya,danicopan,2024-03-29,"To treat extravascular hemolysis with paroxysmal nocturnal hemoglobinuria
Drug Trials Snapshot",https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/218037s000lbl.pdf,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-voydeya
2024,11,Zevtera,ceftobiprole medocaril sodium,2024-04-03,"To treat certain bloodstream infections, bacterial skin and associated tissue infections, and community-acquired bacterial pneumonia
Press Release
Drug Trials Snapshot",https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/218275s000lbl.pdf,https://www.fda.gov/news-events/press-announcements/fda-approves-new-antibiotic-three-different-uses,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-zevtera
2024,12,Lumisight,pegulicianine,2024-04-17,To use as an optical imaging agent for the detection of cancerous tissue,https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/214511s000lbl.pdf,,
2024,13,Anktiva,nogapendekin alfa inbakicept-pmln,2024-04-22,"To treat bladder cancer
Drug Trials Snapshot",https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/761336s000lbl.pdf,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-anktiva
2024,14,Ojemda,tovorafenib,2024-04-23,"To treat relapsed or refractory pediatric low-grade glioma
Drug Trials Snapshot",https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/218033s000lbl.pdf,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-ojemda
2024,15,Xolremdi,mavorixafor,2024-04-26,"To treat WHIM syndrome (warts, hypogammaglobulinemia, infections and myelokathexis)
Drug Trials Snapshot",https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/218709s000lbl.pdf,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-xolremdi
2024,16,Imdelltra,tarlatamab-dlle,2024-05-16,"To treat extensive stage small cell lung cancer
Drug Trials Snapshot",https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/761344s000lbl.pdf,,https://www.fda.gov/drugs/development-approval-process-drugs/drug-trials-snapshots-imdelltra
2024,17,Rytelo,imetelstat,2024-06-06,"To treat low- to intermediate-1 risk myelodysplastic syndromes
Drug Trials Snapshot",https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/217779s000lbl.pdf,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-rytelo
2024,18,Iqirvo,elafibranor,2024-06-10,"To treat primary biliary cholangitis in combination with ursodeoxycholic acid
Drug Trials Snapshot",https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/218860s000lbl.pdf,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-iqirvo
2024,19,Sofdra,sofpironium,2024-06-18,"To treat primary axillary hyperhidrosis
Drug Trials Snapshot",https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/217347s000lbl.pdf,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-sofdra
2024,20,Piasky,crovalimab-akkz,2024-06-20,"To treat paroxysmal nocturnal hemoglobinuria
Drug Trials Snapshot",https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/761388s000lbl.pdf,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-piasky
2024,21,Ohtuvayre,ensifentrine,2024-06-26,"To treat chronic obstructive pulmonary disease
Drug Trials Snapshot",https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/217389s000lbl.pdf,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-ohtuvayre
2024,22,Kisunla,donanemab-azbt,2024-07-02,"To treat Alzheimer’s disease
Drug Trials Snapshot",https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/761248s000lbl.pdf,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-kisunla
2024,23,Leqselvi,deuruxolitinib,2024-07-25,To treat severe alopecia areata,https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/217900Orig1s000correctedlbl.pdf,,
2024,24,Voranigo,vorasidenib,2024-08-06,To treat Grade 2 astrocytoma or oligodendroglioma,https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/218784s000lbl.pdf,,
2024,25,Yorvipath,palopegteriparatide,2024-08-09,"To treat hypoparathyroidism
Drug Trials Snapshot",https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/216490s000lbl.pdf,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-yorvipath
2024,26,Nemluvio,nemolizumab-ilto,2024-08-12,"To treat prurigo nodularis
Drug Trials Snapshots",https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/761390s000lbl.pdf,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-nemluvio
2024,27,Livdelzi,seladelpar,2024-08-14,To treat primary biliary cholangitis (PBC),https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/217899s000lbl.pdf,,
2024,28,Niktimvo,axatilimab-csfr,2024-08-14,To treat chronic graft-versus-host disease (cGVHD),https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/761411s000lbl.pdf,,
2024,29,Lazcluze,lazertinib,2024-08-19,To treat non-small cell lung cancer,https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/219008s000lbl.pdf,,
2024,30,Ebglyss,lebrikizumab-lbkz,2024-09-13,To treat moderate-to-severe atopic dermatitis,https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/761306Orig1s000correctedlbl.pdf,,
2024,31,Miplyffa,arimoclomol,2024-09-20,"To treat Niemann-Pick disease type C
Press Release",https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/214927s000lbl.pdf,https://www.fda.gov/news-events/press-announcements/fda-approves-first-treatment-niemann-pick-disease-type-c,
2024,32,Aqneursa,levacetylleucine,2024-09-24,"To treat Niemann-Pick disease type C
Press Release",https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/219132s000lbl.pdf,https://www.fda.gov/news-events/press-announcements/fda-approves-new-drug-treat-niemann-pick-disease-type-c,
2024,33,Cobenfy,xanomeline and trospium chloride,2024-09-26,"To treat schizophrenia
Press Release",https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/216158s000lbl.pdf,https://www.fda.gov/news-events/press-announcements/fda-approves-drug-new-mechanism-action-treatment-schizophrenia,
2024,34,Flyrcado,flurpiridaz F 18,2024-09-27,A radioactive diagnostic drug to evaluate for myocardial ischemia and infarction,https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/215168s000lbl.pdf,,
2024,35,Itovebi,inavolisib,2024-10-10,To treat locally advanced or metastatic breast cancer,https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/219249s001lbl.pdf,,
2024,36,Hympavzi,marstacimab-hncq,2024-10-11,"To prevent or reduce bleeding episodes related to hemophilia A or B
Press Release",https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/761369s000lbl.pdf,https://www.fda.gov/news-events/press-announcements/fda-approves-new-treatment-hemophilia-or-b,
2024,37,Vyloy,zolbetuximab-clzb,2024-10-18,To treat gastric or gastroesophageal junction adenocarcinoma,https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/761365s000lbl.pdf,,
2024,38,Orlynvah,"sulopenem etzadroxil, probenecid",2024-10-25,To treat uncomplicated urinary tract infections (uUTI),https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/213972s000lbl.pdf,,
