year,year_approval_count,drug_name,active_ingredient,approval_date,approved_use,drug_link,press_release,drug_trials_snapshot
2017,28,Mavyret,glecaprevir and pibrentasvir,2017-08-03,To treat adults with chronic hepatitis C virusPress ReleaseDrug Trials Snapshot,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=209394,https://www.fda.gov/news-events/press-announcements/fda-approves-mavyret-hepatitis-c,https://www.fda.gov/drugs/drug-approvals-and-databases/mavyret-drug-trials-snapshot
2017,29,Besponsa,inotuzumab ozogamicin,2017-08-17,To treat adults with relapsed or refractory acute lymphoblastic leukemiaPress ReleaseDrug Trials Snapshot,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=761040,https://www.fda.gov/news-events/press-announcements/fda-approves-new-treatment-adults-relapsed-or-refractory-acute-lymphoblastic-leukemia,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-besponsa
2017,30,Vabomere,meropenem and vaborbactam,2017-08-29,To treat adults with complicated urinary tract infectionsPress ReleaseDrug Trials Snapshot,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=209776,https://www.fda.gov/news-events/press-announcements/fda-approves-new-antibacterial-drug,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshot-vabomere
2017,31,benznidazole,benznidazole,2017-08-29,To treat children ages 2 to 12 years old with Chagas diseasePress ReleaseDrug Trials Snapshot,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=209570,https://www.fda.gov/news-events/press-announcements/fda-approves-first-us-treatment-chagas-disease,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshot-benznidazole
2017,32,Aliqopa,copanlisib,2017-09-14,To treat adults with relapsed follicular lymphomaPress ReleaseDrug Trials Snapshot,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=209936,https://www.fda.gov/news-events/press-announcements/fda-approves-new-treatment-adults-relapsed-follicular-lymphoma,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-aliqopa
2017,33,Solosec,secnidazole,2017-09-15,To treat bacterial vaginosisDrug Trials Snapshot,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=209363,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshot-solosec
2017,34,Verzenio,abemaciclib,2017-09-28,To treat certain advanced or metastatic breast cancersPress ReleaseDrug Trials Snapshot,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=208716,https://www.fda.gov/news-events/press-announcements/fda-approves-new-treatment-certain-advanced-or-metastatic-breast-cancers,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshot-verzenio
2017,35,Calquence,acalabrutinib,2017-10-31,To treat adults with mantle cell lymphomaPress ReleaseDrug Trials Snapshot,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=210259,https://www.fda.gov/news-events/press-announcements/fda-approves-new-treatment-adults-mantle-cell-lymphoma,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-calquence
2017,36,Vyzulta,latanoprostene bunod ophthalmic solution,2017-11-02,To treat intraocular pressure in patients with open-angle glaucoma or ocular hypertension.Drug Trials Snapshot,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=207795,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-vyzulta
2017,37,Prevymis,letermovir,2017-11-08,To prevent infection after bone marrow transplantDrug Trials Snapshot,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=209939,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-prevymis
2017,38,Fasenra,benralizumab,2017-11-14,"For add-on maintenance treatment of patients with severe asthma aged 12 years and older, and with an eosinophilic phenotype Drug Trials Snapshot",http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=761070,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-fasenra
2017,39,Mepsevii,vestronidase alfa-vjbk,2017-11-15,"To treat pediatric and adult patients with an inherited metabolic condition called mucopolysaccharidosis type VII (MPS VII), also known as Sly syndrome.Press ReleaseDrug Trials Snapshot",http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=761047,https://www.fda.gov/news-events/press-announcements/fda-approves-treatment-rare-genetic-enzyme-disorder,
2017,40,Hemlibra,emicizumab,2017-11-16,To prevent or reduce the frequency of bleeding episodes in adult and pediatric patients with hemophilia A who have developed antibodies called Factor VIII (FVIII) inhibitors.Press ReleaseDrug Trials Snapshot,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=761083,https://www.fda.gov/news-events/press-announcements/fda-approves-new-treatment-prevent-bleeding-certain-patients-hemophilia,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-hemlibra
2017,41,Ozempic,semaglutide,2017-12-05,To improve glycemic control in adults with type 2 diabetes mellitusDrug Trials Snapshot,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=209637,,
2017,42,Xepi,ozenoxacin,2017-12-11,To treat impetigoDrug Trials Snapshot,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=208945,,
2017,43,Rhopressa,netarsudil,2017-12-18,To treat glaucoma or ocular hypertensionDrug Trials Snapshot,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=208254,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-rhopressa
2017,44,Steglatro,ertugliflozin,2017-12-19,To improve glycemic control in adults with type 2 diabetes mellitusDrug Trials Snapshot,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=209803,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-steglatro
2017,45,Macrilen,macimorelin acetate,2017-12-20,For the diagnosis of adult growth hormone deficiencyDrug Trials Snapshot,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=205598,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-marcrilen
2017,46,Giapreza,angiotensin II,2017-12-21,To increase blood pressure in adults with septic or other distributive shockPress ReleaseDrug Trials Snapshot,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=209360,https://www.fda.gov/news-events/press-announcements/fda-approves-drug-treat-dangerously-low-blood-pressure,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-giapreza
2018,1,Lutathera,lutetium Lu 177 dotatate,2018-01-26,To treat a type of cancer that affects the pancreas or gastrointestinal tract called gastroenteropancreatic neuroendocrine tumors (GEP-NETs).Press ReleaseDrug Trials Snapshot,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=208700,https://www.fda.gov/news-events/press-announcements/fda-approves-new-treatment-certain-digestive-tract-cancers,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-lutathera
2018,2,Biktarvy,"bictegravir, embitcitabine, tenofovir alafenamide",2018-02-07,To treat infection in adults who have no antiretroviral treatment history or to replace the current antiretroviral regimenDrug Trials Snapshot,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=210251,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshot-biktarvy
2018,3,Symdeko,tezacaftor; ivacaftor,2018-02-12,To treat cystic fibrosis in patients age 12 years and olderDrug Trials Snapshot,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=210491,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-symdeko
2018,4,Erleada,apalutamide,2018-02-14,To treat a certain type of prostate cancer using novel clinical trial endpointPress ReleaseDrug Trials Snapshot,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=210951,https://www.fda.gov/news-events/press-announcements/fda-approves-new-treatment-certain-type-prostate-cancer-using-novel-clinical-trial-endpoint,
2018,5,Trogarzo,ibalizumab-uiyk,2018-03-06,To treat HIV patients who have limited treatment optionsPress ReleaseDrug Trials Snapshot,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=761065,https://www.fda.gov/news-events/press-announcements/fda-approves-new-hiv-treatment-patients-who-have-limited-treatment-options,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-trogarzo
2018,6,Ilumya,tildrakizumab,2018-03-20,To treat adults with moderate-to-severe plaque psoriasis who are candidates for systemic therapy or phototherapyDrug Trials Snapshot,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=761067,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-ilumya
2018,7,Tavalisse,fostamatinib,2018-04-17,To treat thrombocytopenia in adult patients with persistent or chronic immune thrombocytopenia (ITP)Drug Trials Snapshot,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=209299,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshot-tavalisse
2018,8,Crysvita,burosumab-twza,2018-04-17,"To treat adults and children ages 1 year and older with x-linked hypophosphatemia (XLH), a rare, inherited form of ricketsPress ReleaseDrug Trials Snapshot",http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=761068,https://www.fda.gov/news-events/press-announcements/fda-approves-first-therapy-rare-inherited-form-rickets-x-linked-hypophosphatemia,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-crysvita
2018,9,Akynzeo,fosnetupitant and palonosetron,2018-04-19,To prevent acute and delayed nausea and vomiting associated with initial and repeat courses of highly emetogenic cancer chemotherapyDrug Trials Snapshot,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=210493,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-akynzeo
2018,10,Lucemyra,lofexidine hydrochloride,2018-05-16,For the non-opioid treatment for management of opioid withdrawal symptoms in adultsPress ReleaseDrug Trials Snapshot,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=209229,https://www.fda.gov/news-events/press-announcements/fda-approves-first-non-opioid-treatment-management-opioid-withdrawal-symptoms-adults,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-lucemyra
2018,11,Aimovig,erenumab-aooe,2018-05-17,For the preventive treatment for migrainePress ReleaseDrug Trials Snapshot,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=761077,https://www.fda.gov/news-events/press-announcements/fda-approves-novel-preventive-treatment-migraine,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-aimovig
2018,12,Lokelma,sodium zirconium cyclosilicate,2018-05-18,To treat hyperkalemiaDrug Trials Snapshot,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=207078,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-lokelma
2018,13,Doptelet,avatrombopag,2018-05-21,To treat low blood platelet count (thrombocytopenia) in adults with chronic liver disease who are scheduled to undergo a medical or dental procedurePress ReleaseDrug Trials Snapshot,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=210238,https://www.fda.gov/news-events/press-announcements/fda-approves-new-drug-patients-chronic-liver-disease-who-have-low-blood-platelets-and-are-undergoing,
2018,14,Palynziq,pegvaliase-pqpz,2018-05-24,To treat adults with a rare and serious genetic disease known as phenylketonuria (PKU)Press ReleaseDrug Trials Snapshot,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=761079,https://www.fda.gov/news-events/press-announcements/fda-approves-new-treatment-pku-rare-and-serious-genetic-disease,
2018,15,Olumiant,baricitinib,2018-05-31,To treat moderately to severely active rheumatoid arthritisDrug Trials Snapshot,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=207924,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-olumiant
2018,16,Moxidectin,moxidectin,2018-06-13,To treat onchocerciasis due to Onchocerca volvulus in patients aged 12 years and olderDrug Trials Snapshot,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&applno=210867,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-moxidectin
2018,17,Epidioloex,cannabidiol,2018-06-25,"To treat rare, severe forms of epilepsyPress ReleaseDrug Trials Snapshot",http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=210365,https://www.fda.gov/news-events/press-announcements/fda-approves-first-drug-comprised-active-ingredient-derived-marijuana-treat-rare-severe-forms,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-epidiolex
2018,18,Zemdri,plazomicin,2018-06-25,To treat adults with complicated urinary tract infectionsDrug Trials Snapshot,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=210303,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshot-zemdri
2018,19,Mektovi,binimetinib,2018-06-27,To treat unresectable or metastatic melanomaDrug Trials Snapshot,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=210498,,
2018,20,Braftovi,encorafenib,2018-06-27,To treat unresectable or metastatic melanomaDrug Trials Snapshot,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=210496,,
2018,21,TPOXX,tecovirimat,2018-07-13,To treat smallpoxPress ReleaseDrug Trials Snapshot,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=208627,https://www.fda.gov/news-events/press-announcements/fda-approves-first-drug-indication-treatment-smallpox,
2018,22,Tibsovo,ivosidenib,2018-07-20,To treat patients with relapsed or refractory acute myeloid leukemiaPress ReleaseDrug Trials Snapshot,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=211192,https://www.fda.gov/news-events/press-announcements/fda-approves-first-targeted-treatment-patients-relapsed-or-refractory-acute-myeloid-leukemia-who,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-tibsovo
2018,23,Krintafel,tafenoquine,2018-07-20,For the radical cure (prevention of relapse) of Plasmodium vivax malariaDrug Trials Snapshot,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=210795,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-krintafel
2018,24,Orilissa,elagolix sodium,2018-07-23,For the management of moderate to severe pain associated with endometriosisDrug Trials Snapshot,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=210450,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-orilissa
